DATE(MODE),DATE(MEAN),AUTHOR,PATH
2021-02-22,2016-12-08,shane.lontis,crypto/asn1/d2i_pr.c
1998-12-21,2011-04-16,rse,crypto/asn1/d2i_pu.c
2020-09-07,2013-07-19,jakub.openssl,crypto/asn1/evp_asn1.c
1998-12-21,2007-08-05,rse,crypto/asn1/f_int.c
1998-12-21,2007-02-11,rse,crypto/asn1/f_string.c
2020-10-17,2020-11-30,levitte,crypto/asn1/i2d_evp.c
2000-12-09,2009-03-11,steve,crypto/asn1/n_pkey.c
1999-01-28,2003-03-26,steve,crypto/asn1/nsseq.c
2008-03-13,2009-04-19,steve,crypto/asn1/p5_pbe.c
2009-11-26,2009-01-22,steve,crypto/asn1/p5_pbev2.c
2015-05-20,2016-02-28,steve,crypto/asn1/p5_scrypt.c
2006-03-20,2010-04-06,steve,crypto/asn1/p8_pkey.c
2016-10-27,2018-07-30,levitte,crypto/asn1/standard_methods.h
1999-11-04,2004-10-12,steve,crypto/asn1/t_bitst.c
2016-01-28,2011-11-25,steve,crypto/asn1/t_pkey.c
1999-09-03,2005-07-18,steve,crypto/asn1/t_spki.c
2000-12-09,2008-09-19,steve,crypto/asn1/tasn_dec.c
2000-12-09,2007-05-01,steve,crypto/asn1/tasn_enc.c
2000-12-09,2008-02-29,steve,crypto/asn1/tasn_fre.c
2000-12-09,2007-11-05,steve,crypto/asn1/tasn_new.c
2005-07-26,2007-09-18,steve,crypto/asn1/tasn_prn.c
2010-12-14,2012-04-23,steve,crypto/asn1/tasn_scn.c
2000-12-09,2007-09-22,steve,crypto/asn1/tasn_typ.c
2000-12-09,2009-06-08,steve,crypto/asn1/tasn_utl.c
2016-10-27,2017-01-17,levitte,crypto/asn1/tbl_standard.h
2020-10-07,2014-12-25,steve,crypto/asn1/x_algor.c
2000-12-09,2010-01-06,steve,crypto/asn1/x_bignum.c
1998-12-21,2008-01-01,rse,crypto/asn1/x_info.c
2017-03-30,2017-08-15,levitte,crypto/asn1/x_int64.c
2017-04-09,2010-10-07,steve,crypto/asn1/x_long.c
1998-12-21,2009-03-06,rse,crypto/asn1/x_pkey.c
2016-03-11,2010-12-30,steve,crypto/asn1/x_sig.c
2000-12-09,2004-10-10,steve,crypto/asn1/x_spki.c
2016-05-18,2005-11-20,steve,crypto/asn1/x_val.c
2019-06-03,2019-07-18,david.p.makepeace,crypto/asn1_dsa.c
2015-10-06,2016-04-17,matt,crypto/async/arch/async_null.c
2015-02-18,2015-07-23,matt,crypto/async/arch/async_null.h
2015-02-18,2016-01-12,matt,crypto/async/arch/async_posix.c
2015-02-18,2017-09-09,matt,crypto/async/arch/async_posix.h
2015-11-20,2016-03-26,matt,crypto/async/arch/async_win.c
2015-02-18,2016-06-17,matt,crypto/async/arch/async_win.h
2015-09-16,2016-07-25,matt,crypto/async/async.c
2015-10-07,2016-12-15,matt,crypto/async/async_err.c
2015-02-18,2016-02-02,matt,crypto/async/async_local.h
2016-01-26,2016-08-22,matt,crypto/async/async_wait.c
2016-01-30,2016-01-28,levitte,crypto/async/build.info
1998-12-21,2000-09-18,rse,crypto/bf/asm/bf-586.pl
1998-12-21,2008-01-12,rse,crypto/bf/bf_cfb64.c
1998-12-21,2008-09-02,matt,crypto/bf/bf_ecb.c
1998-12-21,2001-11-13,rse,crypto/bf/bf_enc.c
1998-12-21,2005-08-11,rse,crypto/bf/bf_local.h
1998-12-21,2006-03-10,rse,crypto/bf/bf_ofb64.c
2015-01-22,2014-09-30,matt,crypto/bf/bf_pi.h
1998-12-21,2005-07-24,rse,crypto/bf/bf_skey.c
2019-06-17,2019-10-31,levitte,crypto/bf/build.info
1998-12-21,2005-08-31,rse,crypto/bio/bf_buff.c
2000-09-21,2006-05-04,levitte,crypto/bio/bf_lbuf.c
1998-12-21,2005-01-29,rse,crypto/bio/bf_nbio.c
1998-12-21,2005-12-08,rse,crypto/bio/bf_null.c
2019-11-28,2019-12-06,levitte,crypto/bio/bf_prefix.c
2021-03-09,2021-03-10,shane.lontis,crypto/bio/bf_readbuff.c
2016-02-03,2016-07-13,levitte,crypto/bio/bio_addr.c
1998-12-21,2010-03-05,rse,crypto/bio/bio_cb.c
2017-07-06,2010-07-23,levitte,crypto/bio/bio_dump.c
2017-06-08,2014-05-10,rsalz,crypto/bio/bio_err.c
1998-12-21,2013-02-04,matt,crypto/bio/bio_lib.c
2016-02-03,2014-09-07,levitte,crypto/bio/bio_local.h
2016-03-22,2016-08-28,matt,crypto/bio/bio_meth.c
2000-02-25,2007-06-11,ulf,crypto/bio/bio_print.c
1998-12-21,2011-04-08,levitte,crypto/bio/bio_sock.c
2016-02-03,2017-01-08,levitte,crypto/bio/bio_sock2.c
2016-02-03,2009-04-27,levitte,crypto/bio/bss_acpt.c
1999-06-12,2002-03-14,bodo,crypto/bio/bss_bio.c
1998-12-21,2008-10-21,rse,crypto/bio/bss_conn.c
2021-04-28,2021-05-17,matt,crypto/bio/bss_core.c
2011-12-26,2012-02-24,steve,crypto/bio/bss_dgram.c
2001-02-02,2005-07-05,steve,crypto/bio/bss_fd.c
1998-12-21,2008-03-04,rse,crypto/bio/bss_file.c
2015-01-22,2006-11-14,levitte,crypto/bio/bss_log.c
1998-12-21,2009-02-17,rse,crypto/bio/bss_mem.c
1998-12-21,2004-04-05,rse,crypto/bio/bss_null.c
1998-12-21,2006-03-19,rse,crypto/bio/bss_sock.c
2019-11-28,2019-09-04,levitte,crypto/bio/build.info
2021-03-04,2021-03-04,ppzgs1,crypto/bio/ossl_core_bio.c
2000-02-27,2002-01-18,ulf,crypto/bn/README.pod
2006-12-08,2007-09-11,appro,crypto/bn/asm/alpha-mont.pl
2011-05-05,2013-04-04,appro,crypto/bn/asm/armv4-gf2m.pl
2015-09-25,2013-06-05,appro,crypto/bn/asm/armv4-mont.pl
2015-04-20,2016-07-11,appro,crypto/bn/asm/armv8-mont.pl
1998-12-21,2001-03-07,rse,crypto/bn/asm/bn-586.pl
2012-04-18,2012-07-08,appro,crypto/bn/asm/bn-c64xplus.asm
2012-04-18,2012-10-31,appro,crypto/bn/asm/c64xplus-gf2m.pl
1998-12-21,1999-12-30,rse,crypto/bn/asm/co-586.pl
2010-01-17,2010-05-22,appro,crypto/bn/asm/ia64-mont.pl
2001-05-29,2001-12-31,appro,crypto/bn/asm/ia64.S
2010-09-22,2011-10-20,appro,crypto/bn/asm/mips-mont.pl
2010-09-28,2012-02-08,appro,crypto/bn/asm/mips.pl
2009-12-28,2010-04-21,appro,crypto/bn/asm/parisc-mont.pl
2016-09-10,2015-04-19,appro,crypto/bn/asm/ppc-mont.pl
2004-04-28,2004-09-17,appro,crypto/bn/asm/ppc.pl
2007-12-30,2010-07-25,appro,crypto/bn/asm/ppc64-mont.pl
2013-07-06,2013-11-23,appro,crypto/bn/asm/rsaz-avx2.pl
2020-12-09,2020-12-30,andrey.matyukov,crypto/bn/asm/rsaz-avx512.pl
2013-07-06,2014-08-13,appro,crypto/bn/asm/rsaz-x86_64.pl
2011-06-27,2011-12-18,appro,crypto/bn/asm/s390x-gf2m.pl
2007-04-30,2009-06-14,appro,crypto/bn/asm/s390x-mont.pl
2007-06-21,2008-07-11,appro,crypto/bn/asm/s390x.S
