DATE(MODE),DATE(MEAN),AUTHOR,PATH
2016-11-04,2018-07-10,Anna.Lyons,include/kernel/sporadic.h
2017-01-16,2017-10-08,hesham.almatary,include/kernel/stack.h
2016-11-01,2017-05-18,Anna.Lyons,include/kernel/thread.h
2016-07-29,2017-08-11,Adrian.Danis,include/kernel/traps.h
2014-07-18,2016-09-01,gatekeeper,include/kernel/vspace.h
2017-08-08,2017-12-01,hesham.almatary,include/linker.h
2016-06-07,2017-06-28,Anna.Lyons,include/machine.h
2014-07-18,2014-12-16,gatekeeper,include/machine/assembler.h
2020-09-16,2020-02-11,Jingyao.Zhou,include/machine/capdl.h
2016-06-23,2016-07-20,kofi.dokuatuah,include/machine/debug.h
2017-02-24,2017-05-09,azarrabi,include/machine/fpu.h
2019-05-29,2019-07-31,Kent.Mcleod,include/machine/interrupt.h
2021-04-04,2020-09-07,axelheider,include/machine/io.h
2014-07-18,2014-09-09,gatekeeper,include/machine/profiler.h
2014-07-18,2016-05-11,Anna.Lyons,include/machine/registerset.h
2016-11-01,2017-03-06,Anna.Lyons,include/machine/timer.h
2014-07-18,2015-06-27,gatekeeper,include/model/preemption.h
2017-01-17,2017-06-21,hesham.almatary,include/model/smp.h
2017-01-17,2017-03-27,hesham.almatary,include/model/statedata.h
2014-07-18,2015-03-16,gatekeeper,include/object.h
2016-10-20,2017-06-10,Adrian.Danis,include/object/cap.h
2014-07-18,2015-04-15,gatekeeper,include/object/cnode.h
2014-07-18,2016-02-29,Anna.Lyons,include/object/endpoint.h
2014-07-18,2015-06-13,gatekeeper,include/object/interrupt.h
2015-10-20,2018-01-24,Anna.Lyons,include/object/notification.h
2014-07-18,2016-10-09,gatekeeper,include/object/objecttype.h
2016-11-09,2018-03-20,Anna.Lyons,include/object/reply.h
2016-10-28,2017-01-26,Anna.Lyons,include/object/schedcontext.h
2016-10-28,2017-10-18,Anna.Lyons,include/object/schedcontrol.h
2015-06-02,2016-09-29,Anna.Lyons,include/object/structures.h
2015-05-12,2015-12-11,Adrian.Danis,include/object/structures_32.bf
2015-12-21,2017-02-11,Adrian.Danis,include/object/structures_64.bf
2014-07-18,2016-09-30,Anna.Lyons,include/object/tcb.h
2014-07-18,2016-03-09,gatekeeper,include/object/untyped.h
2019-03-21,2019-06-16,Kent.Mcleod,include/plat/default/plat/machine.h
2019-03-21,2019-06-10,Kent.Mcleod,include/plat/default/plat/machine/hardware.h
2014-07-18,2014-12-22,gatekeeper,include/plat/pc99/plat/32/plat_mode/machine/hardware.bf
2020-05-06,2018-11-06,curtis.millar,include/plat/pc99/plat/32/plat_mode/machine/hardware.h
2014-07-18,2015-04-12,gatekeeper,include/plat/pc99/plat/64/plat_mode/machine/hardware.bf
2015-12-21,2018-09-14,curtis.millar,include/plat/pc99/plat/64/plat_mode/machine/hardware.h
2014-07-18,2016-03-16,Adrian.Danis,include/plat/pc99/plat/machine.h
2014-07-18,2015-12-04,gatekeeper,include/plat/pc99/plat/machine/acpi.h
2014-07-18,2015-07-14,gatekeeper,include/plat/pc99/plat/machine/devices.h
2015-07-02,2016-08-17,Adrian.Danis,include/plat/pc99/plat/machine/hardware.h
2014-07-18,2016-11-07,gatekeeper,include/plat/pc99/plat/machine/intel-vtd.h
2016-08-07,2017-01-18,Anna.Lyons,include/plat/pc99/plat/machine/interrupt.h
