DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2017-10-18	2017-10-18	Nirothipan	client/client/src/androidTest/java/org/wso2/iot/agent/services/operation/util/MockOperationManager.java
2017-10-18	2017-10-18	Nirothipan	client/client/src/androidTest/java/org/wso2/iot/agent/services/operation/util/SFTPTestServer.java
2016-07-22	2015-07-09	Your Name	client/client/src/main/AndroidManifest.xml
2017-10-17	2017-10-17	GDLMadushanka	client/client/src/main/assets/ringing.json
2016-10-30	2016-08-09	charitha	client/client/src/main/java/org/wso2/iot/agent/AgentApplication.java
2018-10-24	2018-10-24	charitha	client/client/src/main/java/org/wso2/iot/agent/AgentFileProvider.java
2015-12-28	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/AlertActivity.java
2015-07-21	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/AndroidAgentException.java
2016-03-10	2016-02-15	Lakshman	client/client/src/main/java/org/wso2/iot/agent/AppLockActivity.java
2015-08-10	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/AuthenticationErrorActivity.java
2016-09-09	2016-09-01	charitha	client/client/src/main/java/org/wso2/iot/agent/EnableDeviceAdminActivity.java
2017-07-03	2017-09-25	GDLMadushanka	client/client/src/main/java/org/wso2/iot/agent/KioskActivity.java
2016-04-10	2016-03-30	mharindu	client/client/src/main/java/org/wso2/iot/agent/LockActivity.java
2016-07-17	2016-02-25	pasinduj	client/client/src/main/java/org/wso2/iot/agent/WorkProfileManager.java
2016-06-07	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/activities/AlreadyRegisteredActivity.java
2016-04-27	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/activities/AuthenticationActivity.java
2017-10-13	2017-08-18	charitha	client/client/src/main/java/org/wso2/iot/agent/activities/DisclaimerActivity.java
2015-09-30	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/activities/DisplayDeviceInfoActivity.java
2016-04-30	2016-02-25	pasinduj	client/client/src/main/java/org/wso2/iot/agent/activities/EnableProfileActivity.java
2017-06-24	2017-06-22	Pasindu	client/client/src/main/java/org/wso2/iot/agent/activities/KioskRestrictionActivity.java
2015-12-16	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/activities/PinCodeActivity.java
2016-05-05	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/activities/RegistrationActivity.java
2017-09-04	2017-08-31	warunalakshitha	client/client/src/main/java/org/wso2/iot/agent/activities/ScreenShareActivity.java
2016-02-05	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/activities/ServerConfigsActivity.java
2017-07-08	2017-05-03	charitha	client/client/src/main/java/org/wso2/iot/agent/activities/SplashActivity.java
2016-05-27	2016-03-07	pasinduj	client/client/src/main/java/org/wso2/iot/agent/activities/WorkProfileSelectionActivity.java
2017-07-23	2017-06-14	Janak Amarasena	client/client/src/main/java/org/wso2/iot/agent/adapters/AppDrawerAdapter.java
2016-10-08	2015-07-09	charitha	client/client/src/main/java/org/wso2/iot/agent/api/ApplicationManager.java
2015-11-08	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/api/DeviceInfo.java
2015-12-02	2016-02-12	inosh-perera	client/client/src/main/java/org/wso2/iot/agent/api/DeviceState.java
2016-05-16	2016-05-12	Kasun Delgolla	client/client/src/main/java/org/wso2/iot/agent/api/InputStreamVolleyRequest.java
2015-09-23	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/api/RootChecker.java
2016-07-15	2016-02-12	inosh-perera	client/client/src/main/java/org/wso2/iot/agent/api/RuntimeInfo.java
2015-08-27	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/api/ShellExecutor.java
2017-04-19	2017-04-19	charitha	client/client/src/main/java/org/wso2/iot/agent/api/TenantResolverCallback.java
2017-04-19	2017-04-19	charitha	client/client/src/main/java/org/wso2/iot/agent/api/TenantResolverHandler.java
2016-01-25	2015-07-09	Chatura Dilan	client/client/src/main/java/org/wso2/iot/agent/api/WiFiConfig.java
2016-05-09	2016-05-06	mharindu	client/client/src/main/java/org/wso2/iot/agent/beans/Address.java
2017-01-05	2017-01-03	inoshperera	client/client/src/main/java/org/wso2/iot/agent/beans/ApiRegistrationProfile.java
2016-09-24	2016-09-21	charitha	client/client/src/main/java/org/wso2/iot/agent/beans/AppInstallRequest.java
2016-05-05	2016-04-28	Lakshman	client/client/src/main/java/org/wso2/iot/agent/beans/AppRestriction.java
2018-04-18	2018-04-18	charitha	client/client/src/main/java/org/wso2/iot/agent/beans/AppUninstallRequest.java
2016-04-05	2016-03-30	mharindu	client/client/src/main/java/org/wso2/iot/agent/beans/Application.java
2015-08-02	2015-07-22	Your Name	client/client/src/main/java/org/wso2/iot/agent/beans/ComplianceFeature.java
2015-07-23	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/beans/Device.java
2015-09-22	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/beans/DeviceAppInfo.java
2016-03-15	2016-02-17	mharindu	client/client/src/main/java/org/wso2/iot/agent/beans/Notification.java
2015-07-26	2015-07-09	Your Name	client/client/src/main/java/org/wso2/iot/agent/beans/Operation.java
2016-02-15	2016-02-12	inosh-perera	client/client/src/main/java/org/wso2/iot/agent/beans/Power.java
